date,上证50,沪深300,中证500,中证1000,恒生指数,中债国债,中债企业债,中证转债,布伦特原油,沪金,标普500,美元兑人民币
2021-10-22,3318.128,4959.725,7026.068,7438.481,26126.93,176.0452,206.5024,407.16,84.71,371.08,4544.89990234375,6.3917999267578125
2021-10-25,3312.303,4979.524,7103.986,7532.373,26132.031,176.0296,206.6202,409.29,85.12,370.14,4566.47998046875,6.383900165557861
2021-10-26,3290.036,4963.098,7102.434,7508.689,26038.27,176.0697,206.6986,409.74,85.39,371.64,4574.7900390625,6.384699821472168
2021-10-27,3247.097,4898.164,7048.604,7433.546,25628.738,176.0908,206.7922,408.76,83.47,368.92,4551.68017578125,6.381499767303467
2021-10-28,3239.61,4864.138,6950.277,7267.851,25555.73,176.139,206.8812,405.54,83.89,372.56,4596.419921875,6.391600131988525
2021-10-29,3267.249,4908.77,7022.499,7385.305,25377.24,176.1387,206.9904,408.12,83.46,370.48,4605.3798828125,6.390399932861328
2021-11-01,3250.915,4890.685,7060.756,7455.611,25154.32,176.3261,207.1149,411.24,84.51,368.78,4613.669921875,6.404699802398682
2021-11-02,3212.026,4839.846,6985.1,7368.6,25099.67,176.5316,207.2088,409.44,84.04,371.26,4630.64990234375,6.396200180053711
2021-11-03,3181.451,4821.112,7017.854,7385.199,25024.75,176.5822,207.334,410.48,81.29,368.04,4660.56982421875,6.398900032043457
2021-11-04,3207.264,4868.742,7073.852,7483.692,25225.189,176.7018,207.4222,413.73,80.92,366.58,4680.06005859375,6.406199932098389
2021-11-05,3201.546,4842.346,6991.908,7389.587,24870.51,177.0173,207.5391,410.77,82.51,371.74,4697.52978515625,6.396399974822998
2021-11-08,3196.27,4848.18,7026.972,7422.907,24763.77,177.0598,207.6507,412.57,83.65,375.9,4701.7001953125,6.397900104522705
2021-11-09,3186.958,4846.744,7081.754,7531.958,24813.129,176.9894,207.6375,414.93,85.19,377.46,4685.25,6.391600131988525
2021-11-10,3170.405,4821.193,7062.331,7535.228,24996.141,177.046,207.6881,415.02,82.69,377.46,4646.7099609375,6.39169979095459
2021-11-11,3233.37,4898.653,7119.859,7593.732,25247.99,176.9215,207.7022,419.09,82.54,383.36,4649.27001953125,6.3881001472473145
2021-11-12,3220.548,4888.375,7156.613,7697.808,25327.969,176.9411,207.721,421.72,81.95,383.6,4682.85009765625,6.389500141143799
2021-11-15,3221.687,4882.378,7098.213,7676.485,25390.91,177.0298,207.8265,420.93,82.13,382.2,4682.7998046875,6.378600120544434
2021-11-16,3222.173,4883.321,7045.939,7589.181,25713.779,177.1082,207.8717,418.36,82.24,384.02,4700.89990234375,6.3821001052856445
2021-11-17,3208.776,4885.754,7104.534,7725.092,25650.08,177.1138,207.9207,420.05,80.2,382.26,4688.669921875,6.39109992980957
2021-11-18,3173.376,4837.619,7084.683,7714.797,25319.721,177.1798,207.9789,420.19,81.01,383.54,4704.5400390625,6.3769001960754395
2021-11-19,3212.908,4890.058,7169.876,7803.763,25049.969,177.1524,208.0257,423.8,78.52,382.74,4697.9599609375,6.385000228881836
2021-11-22,3212.151,4912.399,7255.074,7947.372,24951.34,177.2384,208.1052,427.44,79.47,379.14,4682.93994140625,6.386199951171875
2021-11-23,3224.155,4913.346,7261.379,7941.559,24651.58,177.2364,208.1612,427.0,81.16,371.78,4690.7001953125,6.384300231933594
2021-11-24,3231.835,4916.658,7256.112,7938.774,24685.5,177.3914,208.2284,426.87,81.0,369.76,4701.4599609375,6.3907999992370605
2021-11-25,3218.051,4896.442,7233.542,7925.76,24740.16,177.4723,208.288,426.43,80.97,369.78,,6.3917999267578125
2021-11-26,3187.358,4860.127,7219.862,7940.789,24080.52,177.6864,208.3394,426.71,71.72,372.7,4594.6201171875,6.386000156402588
2021-11-29,3187.049,4851.423,7221.898,7999.833,23852.24,177.7043,208.4432,428.46,73.2,371.42,4655.27001953125,6.392000198364258
2021-11-30,3165.35,4832.026,7252.755,8054.29,23475.262,177.6279,208.444,429.03,70.22,370.24,4567.0,6.38700008392334
2021-12-01,3180.418,4843.851,7272.837,8055.821,23658.92,177.5794,208.5008,431.22,68.84,368.74,4513.0400390625,6.3632001876831055
2021-12-02,3190.872,4856.163,7229.988,7968.235,23788.93,177.4466,208.5635,431.69,70.44,367.0,4577.10009765625,6.367300033569336
2021-12-03,3221.422,4901.018,7301.917,8023.963,23766.689,177.3528,208.5925,433.96,70.12,365.92,4538.43017578125,6.3755998611450195
2021-12-06,3228.142,4892.621,7240.456,7906.756,23349.379,177.7661,208.7475,429.92,73.55,368.68,4591.669921875,6.37529993057251
2021-12-07,3254.499,4922.102,7206.826,7781.442,23983.66,177.6235,208.7934,423.94,75.19,367.88,4686.75,6.374800205230713
2021-12-08,3304.708,4995.93,7302.991,7922.552,23996.871,177.5422,208.8093,427.19,75.92,368.28,4701.2099609375,6.366300106048584
2021-12-09,3360.184,5078.69,7320.318,7931.757,24254.861,177.5472,208.8392,430.11,74.01,366.72,4667.4501953125,6.343699932098389
2021-12-10,3353.63,5055.117,7306.646,7949.125,23995.721,177.6495,208.8801,431.13,75.2,365.62,4712.02001953125,6.376500129699707
2021-12-13,3366.068,5083.801,7353.031,7984.899,23954.58,177.6554,208.9852,432.9,74.21,368.14,4668.97021484375,6.360000133514404
2021-12-14,3350.497,5049.695,7324.133,7981.828,23635.951,177.765,209.0058,431.01,73.18,368.52,4634.08984375,6.365499973297119
2021-12-15,3318.98,5005.899,7314.259,7955.581,23420.76,177.8058,209.0442,431.34,74.36,364.36,4709.85009765625,6.366499900817871
2021-12-16,3330.856,5034.732,7380.997,8005.975,23475.5,177.7902,209.0634,432.79,74.59,368.08,4668.669921875,6.366499900817871
2021-12-17,3278.899,4954.76,7314.56,7894.103,23192.631,177.8129,209.1107,431.91,72.77,372.78,4620.64013671875,6.367199897766113
2021-12-20,3255.352,4880.418,7195.973,7751.951,22744.861,177.7728,209.1922,428.49,72.03,372.34,4568.02001953125,6.374000072479248
2021-12-21,3273.031,4913.485,7275.468,7849.033,22971.33,177.7402,209.1525,431.56,74.0,369.72,4649.22998046875,6.374599933624268
2021-12-22,3260.571,4914.454,7302.463,7930.812,23102.33,177.8505,209.1383,433.58,75.56,368.9,4696.56005859375,6.37060022354126
2021-12-23,3287.188,4948.739,7337.19,7932.662,23193.641,178.0757,209.1949,436.25,76.47,372.78,4725.7900390625,6.369100093841553
2021-12-24,3290.236,4921.345,7278.756,7776.606,23223.76,178.0917,209.2039,434.94,75.53,373.56,,6.368800163269043
2021-12-27,3278.437,4919.324,7272.749,7776.431,,178.2334,209.2875,433.0,78.58,373.44,4791.18994140625,6.366600036621094
2021-12-28,3303.4,4955.964,7286.034,7863.53,23280.561,178.2875,209.3248,433.34,78.82,374.54,4786.35009765625,6.369800090789795
2021-12-29,3240.845,4883.48,7247.774,7855.429,23086.541,178.4767,209.4135,431.96,79.2,372.58,4793.06005859375,6.367199897766113
2021-12-30,3261.794,4921.511,7310.96,7924.528,23112.01,178.7171,209.4961,433.76,79.08,370.82,4778.72998046875,6.367300033569336
2021-12-31,3274.321,4940.373,7359.402,8010.324,23397.67,178.761,209.552,436.37,77.89,374.7,4766.18017578125,6.372099876403809
2022-01-03,,,,,23274.75,,,,78.91,,4796.56005859375,6.354899883270264
2022-01-04,3264.066,4917.765,7354.456,7983.068,23289.84,178.7815,209.738,437.69,80.12,371.74,4793.5400390625,6.355100154876709
2022-01-05,3254.279,4868.12,7222.675,7781.678,22907.25,178.8024,209.8043,434.63,80.21,373.1,4700.580078125,6.354300022125244
2022-01-06,3210.385,4818.232,7229.96,7844.517,23072.861,178.6363,209.8467,435.66,81.92,370.64,4696.0498046875,6.354000091552734
2022-01-07,3223.267,4822.369,7175.676,7682.697,23493.379,178.6563,209.8709,434.69,81.72,368.14,4677.02978515625,6.381899833679199
2022-01-10,3236.116,4844.045,7191.451,7734.187,23746.541,178.8238,209.9892,436.17,81.0,368.56,4670.2900390625,6.376200199127197
2022-01-11,3214.529,4797.774,7135.223,7646.693,23739.059,178.9562,210.0388,433.62,83.75,371.94,4713.06982421875,6.373899936676025
2022-01-12,3236.308,4845.579,7196.933,7779.524,24402.17,179.0743,210.1274,436.43,84.8,373.92,4726.35009765625,6.372900009155273
2022-01-13,3184.107,4765.919,7097.759,7644.787,24429.77,179.0841,210.1816,433.06,84.08,374.92,4659.02978515625,6.357600212097168
2022-01-14,3139.045,4726.732,7081.141,7675.371,24383.32,179.1304,210.2183,429.28,86.32,374.58,4662.85009765625,6.358099937438965
2022-01-17,3147.699,4767.276,7157.859,7808.086,24218.031,179.2551,210.3557,432.38,86.51,372.52,,6.351500034332275
2022-01-18,3187.524,4813.347,7163.159,7758.605,24112.781,179.8364,210.4306,433.79,88.56,371.76,4577.10986328125,6.346700191497803
2022-01-19,3187.192,4780.378,7118.762,7665.185,24127.85,180.0875,210.6227,434.19,88.39,373.06,4532.759765625,6.352200031280518
2022-01-20,3233.701,4823.509,7056.785,7492.61,24952.35,180.1545,210.7026,434.83,87.44,378.4,4482.72998046875,6.343500137329102
2022-01-21,3218.735,4779.314,6976.616,7388.744,24965.551,180.4596,210.7762,432.88,87.7,378.22,4397.93994140625,6.3394999504089355
2022-01-24,3209.745,4786.738,6979.246,7425.402,24656.461,180.8415,210.9299,433.76,87.17,377.2,4410.1298828125,6.337699890136719
2022-01-25,3144.949,4678.451,6743.957,7133.066,24243.609,180.7159,211.008,428.16,87.05,377.92,4356.4501953125,6.329800128936768
2022-01-26,3163.674,4712.311,6782.576,7171.029,24289.9,180.4823,211.0431,430.09,88.53,378.58,4349.93017578125,6.326499938964844
2022-01-27,3119.239,4619.877,6605.916,6960.11,23807.0,180.3669,211.0525,426.24,88.8,371.58,4326.509765625,6.3196001052856445
2022-01-28,3054.021,4563.772,6580.53,6973.01,23550.08,180.5943,211.0986,426.07,88.87,370.1,4431.85009765625,6.3668999671936035
2022-01-29,,,,,,180.6988,211.1479,,,,,
2022-01-30,,,,,,180.7545,211.2398,,,,,
2022-01-31,,,,,23802.26,,,,89.26,,4515.5498046875,6.35099983215332
2022-02-01,,,,,,,,,89.32,,4546.5400390625,6.359499931335449
2022-02-02,,,,,,,,,89.21,,4589.3798828125,6.359499931335449
2022-02-03,,,,,,,,,90.97,,4477.43994140625,6.359499931335449
2022-02-04,,,,,24573.289,,,,92.52,,4500.52978515625,6.359499931335449
2022-02-07,3114.26,4634.09,6676.612,7061.62,24579.551,180.6942,211.4395,430.32,92.95,372.14,4483.8701171875,6.359499931335449
2022-02-08,3116.505,4608.773,6742.192,7080.618,24329.49,180.7504,211.4604,431.32,91.31,374.8,4521.5400390625,6.35230016708374
2022-02-09,3139.564,4652.061,6843.027,7211.43,24829.99,180.6227,211.4954,435.4,91.77,376.58,4587.18017578125,6.365699768066406
2022-02-10,3145.113,4639.863,6840.485,7175.617,24924.35,180.6154,211.5258,436.65,91.4,377.4,4504.080078125,6.361400127410889
2022-02-11,3142.912,4601.395,6745.024,7033.851,24906.66,180.0441,211.3729,433.81,95.06,375.24,4418.64013671875,6.35260009765625
2022-02-14,3103.997,4551.688,6695.696,7006.075,24556.57,179.9341,211.3918,420.73,95.76,381.7,4401.669921875,6.353099822998047
2022-02-15,3119.928,4600.103,6760.278,7124.849,24355.711,179.9495,211.3721,414.32,93.5,385.58,4471.06982421875,6.355899810791016
2022-02-16,3136.082,4617.989,6772.034,7183.106,24718.898,179.996,211.367,416.6,92.0,379.84,4475.009765625,6.3379998207092285
2022-02-17,3139.177,4629.165,6768.789,7220.607,24792.77,180.1444,211.4173,417.46,92.93,383.54,4380.259765625,6.335599899291992
2022-02-18,3162.822,4651.236,6835.022,7251.792,24327.711,180.0305,211.4404,420.74,93.61,386.64,4348.8701171875,6.3358001708984375
2022-02-21,3144.865,4634.314,6867.113,7334.591,24170.07,179.5544,211.4224,422.39,97.38,386.0,,6.32420015335083
2022-02-22,3102.325,4574.153,6784.762,7279.236,23520.0,179.4605,211.3387,420.0,93.47,390.72,4304.759765625,6.334199905395508
2022-02-23,3118.038,4623.047,6887.424,7450.4,23660.279,179.6191,211.3459,423.35,94.73,387.58,4225.5,6.325300216674805
2022-02-24,3059.641,4529.319,6764.876,7285.117,22901.561,179.7843,211.3618,420.95,95.86,396.04,4288.7001953125,6.312300205230713
2022-02-25,3075.587,4573.425,6819.431,7361.957,22767.182,179.8291,211.3686,422.44,94.56,391.42,4384.64990234375,6.3267998695373535
2022-02-28,3080.777,4581.646,6853.308,7419.831,22713.021,180.0015,211.449,423.06,98.13,389.02,4373.93994140625,6.315999984741211
2022-03-01,3125.691,4619.686,6874.045,7429.443,22761.711,179.8854,211.4383,424.33,107.58,389.14,4306.259765625,6.3084001541137695
2022-03-02,3107.241,4578.601,6875.24,7414.309,22343.92,179.6808,211.4197,423.13,114.5,394.5,4386.5400390625,6.311500072479248
2022-03-03,3097.089,4551.628,6859.552,7342.614,22467.34,179.5049,211.3165,420.78,110.41,393.2,4363.490234375,6.3196001052856445
2022-03-04,3062.382,4496.43,6803.834,7241.563,21905.289,179.5624,211.2314,416.06,118.05,394.64,4328.8701171875,6.319200038909912
2022-03-07,2974.676,4352.778,6659.39,7085.732,21057.631,179.7164,211.2465,407.52,124.37,403.3,4201.08984375,6.316699981689453
2022-03-08,2933.164,4265.391,6429.889,6871.22,20765.871,179.8448,211.2092,399.75,129.18,412.2,4170.7001953125,6.319300174713135
2022-03-09,2907.178,4226.346,6305.609,6796.039,20627.711,179.6867,211.0829,396.96,112.5,417.16,4277.8798828125,6.317599773406982
2022-03-10,2933.461,4292.837,6414.94,6952.52,20890.26,179.6664,210.9835,402.4,109.18,404.0,4259.52001953125,6.3165998458862305
2022-03-11,2935.684,4306.522,6474.127,6990.778,20553.791,180.1014,210.9047,402.81,112.12,404.78,4204.31005859375,6.320799827575684
2022-03-14,2851.877,4174.758,6323.578,6800.595,19531.66,180.4196,211.1384,400.26,106.0,402.5,4173.10986328125,6.338699817657471
2022-03-15,2702.853,3983.812,5964.981,6473.481,18415.08,179.9184,211.0614,393.7,98.65,394.46,4262.4501953125,6.364500045776367
2022-03-16,2827.75,4156.081,6156.271,6692.966,20087.5,179.888,210.9992,400.7,97.85,391.04,4357.85986328125,6.369100093841553
2022-03-17,2877.219,4237.696,6267.524,6818.545,21501.23,179.9589,210.9899,403.6,102.5,395.44,4411.669921875,6.351200103759766
2022-03-18,2913.185,4265.902,6332.217,6879.366,21412.4,180.075,211.0409,406.56,103.76,395.9,4463.1201171875,6.3454999923706055
2022-03-21,2892.107,4258.746,6358.943,6954.406,21221.34,179.9578,211.1004,406.86,112.5,394.76,4461.18017578125,6.360199928283691
2022-03-22,2900.768,4255.295,6358.109,6923.443,21889.279,179.7396,211.1041,406.27,110.3,397.16,4511.60986328125,6.354499816894531
2022-03-23,2916.508,4276.517,6398.101,6966.953,22154.08,179.755,211.1127,404.81,117.51,394.76,4456.240234375,6.365300178527832
2022-03-24,2903.617,4251.306,6344.115,6900.807,21945.951,179.8422,211.1248,400.78,114.52,399.02,4520.16015625,6.371300220489502
2022-03-25,2856.428,4174.574,6268.238,6819.813,21404.881,179.9533,211.1525,397.41,116.41,401.7,4543.06005859375,6.366300106048584
2022-03-28,2853.182,4148.466,6283.281,6767.251,21684.969,179.9993,211.2454,395.69,106.54,397.68,4575.52001953125,6.365200042724609
2022-03-29,2842.153,4134.144,6253.069,6725.677,21927.631,179.9625,211.2916,395.23,108.55,395.54,4631.60009765625,6.370699882507324
2022-03-30,2915.491,4254.099,6377.874,6864.749,22232.031,180.0905,211.3257,400.19,110.96,394.74,4602.4501953125,6.363100051879883
2022-03-31,2898.826,4222.597,6324.961,6772.065,21996.85,180.0782,211.4078,399.9,105.65,394.34,4530.41015625,6.346199989318848
2022-04-01,2943.244,4276.158,6364.521,6772.604,22039.551,180.2156,211.511,404.05,104.38,396.26,4545.85986328125,6.338900089263916
2022-04-02,,,,,,180.3411,211.5831,,,,,
2022-04-04,,,,,22502.311,,,,107.91,,4582.64013671875,6.362100124359131
2022-04-05,,,,,,,,,105.6,,4525.1201171875,6.362400054931641
2022-04-06,2931.198,4263.841,6356.927,6764.288,22080.52,180.4761,211.7462,404.99,101.65,394.5,4481.14990234375,6.363100051879883
2022-04-07,2902.482,4209.1,6221.591,6623.586,21808.979,180.6292,211.8542,401.84,101.42,394.94,4500.2099609375,6.358500003814697
2022-04-08,2925.491,4230.767,6224.117,6575.283,21872.01,180.6193,211.9664,402.02,102.25,396.04,4488.27978515625,6.3597002029418945
2022-04-11,2846.38,4100.07,6029.894,6328.065,21208.301,180.5051,212.0912,398.1,99.35,399.6,4412.52978515625,6.363999843597412
2022-04-12,2894.258,4179.973,6126.907,6414.419,21319.129,180.4507,212.1446,399.22,104.81,401.78,4397.4501953125,6.36870002746582
2022-04-13,2882.279,4139.737,6044.326,6286.251,21374.369,180.5159,212.2089,397.74,108.84,403.7,4446.58984375,6.364999771118164
2022-04-14,2928.596,4191.568,6126.49,6359.708,21518.08,180.6582,212.3265,399.35,110.78,404.32,4392.58984375,6.367199897766113
2022-04-15,2930.578,4188.747,6070.749,6275.073,,180.7113,212.4008,398.97,,405.82,,6.377399921417236
2022-04-18,2887.721,4166.384,6074.007,6326.025,,180.4607,212.4396,399.58,112.66,408.02,4391.68994140625,6.370200157165527
2022-04-19,2861.567,4134.902,6092.396,6345.786,21027.76,180.4589,212.4783,400.37,107.41,405.1,4462.2099609375,6.366199970245361
2022-04-20,2835.352,4070.789,5956.921,6234.251,20944.67,180.3217,212.4701,397.76,107.23,400.06,4459.4501953125,6.392399787902832
2022-04-21,2797.529,3995.83,5759.801,5981.384,20682.221,180.3565,212.4832,393.96,108.31,405.06,4393.66015625,6.417699813842773
2022-04-22,2814.127,4013.25,5740.984,5891.808,20638.52,180.3224,212.5479,394.16,105.26,406.8,4271.77978515625,6.4492998123168945
2022-04-24,,,,,,180.3498,212.5717,,,,,
2022-04-25,2683.413,3814.913,5369.717,5431.608,19869.34,180.4628,212.6205,386.26,102.19,404.42,4296.1201171875,6.50029993057251
2022-04-26,2681.028,3784.12,5234.006,5266.552,19934.711,180.4585,212.6932,384.4,104.87,401.3,4175.2001953125,6.5578999519348145
2022-04-27,2734.54,3895.536,5437.037,5540.717,19946.359,180.3907,212.7494,389.23,104.77,400.9,4183.9599609375,6.556300163269043
2022-04-28,2769.712,3921.107,5418.764,5493.908,20276.17,180.2694,212.7676,389.65,107.11,400.82,4287.5,6.559500217437744
2022-04-29,2805.336,4016.241,5627.902,5734.493,21089.391,180.3585,212.8128,394.3,106.08,405.82,4131.93017578125,6.62529993057251
2022-05-02,,,,,,,,,107.6,,4155.3798828125,6.607500076293945
2022-05-03,,,,,21101.889,,,,105.83,,4175.47998046875,6.607500076293945
2022-05-04,,,,,20869.52,,,,109.93,,4300.169921875,6.607399940490723
2022-05-05,2800.929,4010.21,5686.702,5836.928,20793.4,180.5236,212.9821,395.89,111.02,404.52,4146.8701171875,6.607500076293945
2022-05-06,2719.761,3908.815,5563.769,5764.692,20001.961,180.5314,213.0482,393.16,113.04,403.6,4123.33984375,6.654600143432617
2022-05-07,,,,,,180.5736,213.0935,,,,,
2022-05-09,2695.133,3877.436,5608.516,5840.89,,180.6328,213.1933,393.08,105.25,405.36,3991.239990234375,6.665599822998047
2022-05-10,2718.371,3919.868,5690.087,5950.667,19633.689,180.8243,213.2843,394.95,101.57,402.3,4001.050048828125,6.729800224304199
2022-05-11,2741.232,3976.423,5737.817,6003.028,19824.57,180.7757,213.3638,397.62,107.51,399.94,3935.179931640625,6.73360013961792
2022-05-12,2721.77,3958.74,5743.101,6034.573,19380.34,180.8873,213.4672,397.51,107.85,404.24,3930.080078125,6.720699787139893
2022-05-13,2748.237,3988.6,5796.801,6071.667,19898.77,180.9184,213.5819,399.37,111.08,399.66,4023.889892578125,6.785900115966797
2022-05-16,2720.406,3956.538,5791.081,6082.882,19950.209,180.9387,213.7384,399.63,114.03,395.84,4008.010009765625,6.788000106811523
2022-05-17,2756.74,4005.893,5816.338,6118.457,20602.52,181.0579,213.8349,401.33,112.61,397.98,4088.85009765625,6.785099983215332
2022-05-18,2745.528,3991.907,5797.49,6127.804,20644.279,181.1614,213.9497,401.19,109.15,393.32,3923.679931640625,6.736199855804443
2022-05-19,2744.545,3999.598,5838.407,6180.186,20120.68,181.2409,214.0529,401.44,111.37,394.96,3900.7900390625,6.753399848937988
2022-05-20,2807.942,4077.6,5929.488,6263.443,20717.24,181.1516,214.1152,403.31,112.61,397.18,3901.360107421875,6.712100028991699
2022-05-23,2782.548,4053.982,5965.728,6343.467,20470.061,181.3326,214.2427,404.2,113.37,397.16,3973.75,6.691999912261963
2022-05-24,2734.192,3959.154,5745.675,6081.642,20112.1,181.3787,214.3258,399.26,110.86,398.08,3941.47998046875,6.649799823760986
2022-05-25,2743.417,3983.178,5844.255,6188.269,20171.27,181.4439,214.3596,401.15,111.29,398.84,3978.72998046875,6.6529998779296875
2022-05-26,2744.898,3993.045,5911.561,6227.099,20116.199,181.806,214.4472,402.22,114.18,400.36,4057.840087890625,6.691699981689453
2022-05-27,2763.072,4001.299,5899.915,6210.094,20697.359,181.8447,214.5244,402.33,115.32,402.14,4158.240234375,6.737800121307373
2022-05-30,2778.451,4029.018,5942.832,6282.355,21123.93,181.7357,214.5931,402.2,117.7,399.92,,6.6975998878479
2022-05-31,2813.219,4091.518,6026.237,6353.347,21415.199,181.4747,214.529,403.2,116.25,399.04,4132.14990234375,6.660299777984619
2022-06-01,2798.068,4083.177,6023.644,6373.318,21294.941,181.422,214.4597,402.8,115.86,396.36,4101.22998046875,6.6717000007629395
2022-06-02,2790.316,4089.568,6078.435,6442.934,21082.129,181.3791,214.4224,403.52,118.1,398.98,4176.81982421875,6.685200214385986
2022-06-03,,,,,,,,,120.9,,4108.5400390625,6.659200191497803
2022-06-06,2825.651,4166.085,6187.444,6604.976,21653.9,181.2775,214.3685,406.32,119.99,398.0,4121.43017578125,6.659299850463867
2022-06-07,2846.81,4179.129,6186.567,6597.835,21531.67,181.2711,214.2808,406.87,120.87,396.0,4160.68017578125,6.652900218963623
2022-06-08,2879.311,4219.812,6217.828,6608.892,22014.59,181.34,214.2842,407.51,123.76,398.02,4115.77001953125,6.6697001457214355
2022-06-09,2868.424,4175.675,6130.686,6490.375,21869.049,181.4138,214.3718,406.95,122.89,398.82,4017.820068359375,6.682700157165527
2022-06-10,2899.579,4238.994,6240.103,6627.748,21806.18,181.4643,214.4665,409.44,121.74,397.54,3900.860107421875,6.690800189971924
2022-06-13,2844.724,4189.353,6233.619,6674.804,21067.58,181.4213,214.5411,409.09,122.16,404.22,3749.6298828125,6.707900047302246
2022-06-14,2882.703,4222.311,6275.565,6665.253,21067.99,181.3648,214.5639,408.86,120.86,396.9,3735.47998046875,6.753499984741211
2022-06-15,2923.989,4278.218,6261.061,6653.762,21308.209,181.3196,214.5938,411.36,118.89,394.46,3789.989990234375,6.739500045776367
2022-06-16,2891.335,4250.061,6264.822,6696.763,20845.43,181.3935,214.6351,411.87,119.1,395.76,3666.77001953125,6.712299823760986
2022-06-17,2936.2,4309.044,6316.309,6774.738,21075.0,181.4833,214.7402,413.39,113.61,398.58,3674.840087890625,6.703400135040283
2022-06-20,2924.915,4330.433,6330.394,6848.755,21163.91,181.4027,214.8258,412.04,114.21,397.0,,6.715700149536133
2022-06-21,2926.475,4325.566,6277.001,6779.145,21559.59,181.3977,214.8558,410.82,114.7,396.26,3764.7900390625,6.691400051116943
2022-06-22,2892.286,4270.623,6179.57,6691.812,21008.34,181.466,214.9048,410.21,106.98,396.2,3759.889892578125,6.688399791717529
2022-06-23,2935.883,4343.878,6300.475,6845.455,21273.871,181.4856,214.9729,412.24,106.13,396.7,3795.72998046875,6.701099872589111
2022-06-24,2974.754,4394.772,6368.283,6931.654,21719.059,181.4059,215.0021,414.41,108.98,393.64,3911.739990234375,6.697299957275391
2022-06-27,3013.948,4444.264,6407.745,7002.934,22229.52,181.1322,215.0155,417.46,111.21,396.32,3900.110107421875,6.688799858093262
2022-06-28,3039.413,4490.517,6501.352,7079.725,22418.969,181.0755,214.9789,419.82,113.95,393.86,3821.550048828125,6.690700054168701
2022-06-29,3009.236,4421.357,6374.297,6900.993,21996.889,181.0769,215.0023,416.49,112.25,393.34,3818.830078125,6.707300186157227
2022-06-30,3058.398,4485.011,6454.078,6995.53,21859.791,181.2146,215.0317,418.62,109.2,392.7,3785.3798828125,6.69980001449585
2022-07-01,3045.269,4466.718,6438.538,6994.501,,181.2924,215.1097,418.64,111.48,388.94,3825.330078125,6.698200225830078
2022-07-04,3050.152,4496.03,6523.131,7076.322,21830.35,181.0838,215.1307,420.86,113.8,390.92,,6.700500011444092
2022-07-05,3052.111,4489.538,6511.53,7036.002,21853.07,181.0383,215.1292,420.56,104.77,390.52,3831.389892578125,6.698599815368652
2022-07-06,2996.728,4423.97,6418.545,6953.98,21586.66,181.1645,215.2,417.51,99.73,382.86,3845.080078125,6.718800067901611
2022-07-07,2989.208,4443.474,6452.986,7041.867,21643.58,181.1933,215.2531,419.58,104.12,377.44,3902.6201171875,6.706500053405762
2022-07-08,2993.306,4428.781,6404.439,7000.785,21725.779,181.2245,215.2988,419.39,107.15,377.04,3899.3798828125,6.700500011444092
2022-07-11,2942.296,4354.617,6319.14,6893.635,21124.199,181.3964,215.4283,416.46,106.29,377.0,3854.429931640625,6.694300174713135
2022-07-12,2922.005,4313.618,6241.479,6779.555,20844.738,181.6294,215.5096,414.53,99.1,378.2,3818.800048828125,6.717199802398682
2022-07-13,2914.295,4321.462,6268.494,6834.902,20797.951,181.7504,215.6335,415.23,99.64,375.6,3801.780029296875,6.723299980163574
2022-07-14,2895.299,4322.074,6302.432,6920.874,20751.209,181.8954,215.7363,416.92,99.64,376.1,3790.3798828125,6.717599868774414
2022-07-15,2839.394,4248.527,6196.8,6852.816,20297.721,181.9945,215.8326,416.13,100.65,373.38,3863.159912109375,6.755199909210205
2022-07-18,2878.639,4292.586,6312.356,6953.932,20846.18,182.0826,215.9756,418.82,105.69,374.98,3830.85009765625,6.756499767303467
2022-07-19,2865.603,4269.34,6335.709,7009.324,20661.059,182.0817,216.0668,419.2,107.27,373.84,3936.68994140625,6.742300033569336
2022-07-20,2874.078,4283.803,6410.709,7110.104,20890.221,182.2098,216.1647,420.59,101.97,373.52,3959.89990234375,6.74370002746582
2022-07-21,2836.662,4236.058,6347.598,7075.294,20574.631,182.3734,216.2693,419.51,99.3,370.32,3998.949951171875,6.754899978637695
2022-07-22,2848.436,4238.234,6289.533,7034.598,20609.139,182.2673,216.3374,418.45,98.6,375.98,3961.6298828125,6.765600204467773
2022-07-25,2837.26,4212.644,6231.236,6948.909,20562.941,182.3767,216.5033,416.95,99.93,377.18,3966.840087890625,6.750500202178955
2022-07-26,2854.639,4245.976,6307.956,7027.419,20905.881,182.5013,216.6306,419.58,99.64,377.46,3921.050048828125,6.749499797821045
2022-07-27,2829.922,4225.036,6332.233,7099.434,20670.039,182.5791,216.7147,421.49,102.24,376.64,4023.610107421875,6.76230001449585
2022-07-28,2827.107,4225.673,6348.166,7150.198,20622.68,182.4322,216.7557,422.55,102.41,380.72,4072.429931640625,6.757400035858154
2022-07-29,2792.329,4170.102,6294.114,7117.434,20156.51,182.6788,216.8622,422.92,103.89,386.1,4130.2900390625,6.745800018310547
2022-08-01,2781.682,4188.678,6347.221,7180.454,20165.84,182.9378,217.0677,424.44,99.95,385.8,4118.6298828125,6.743199825286865
2022-08-02,2730.755,4107.024,6169.996,6957.982,19689.209,183.025,217.2027,421.65,99.82,389.16,4091.18994140625,6.7677001953125
2022-08-03,2710.724,4066.975,6124.315,6916.67,19767.09,183.1947,217.3032,419.66,96.94,387.3,4155.169921875,6.751800060272217
