日期,corp_wealth,gov_wealth,wealth_ratio
2020-01-02,222.463,196.1484,1.1341565875632937
2020-01-03,222.573,196.0862,1.1350773282362554
2020-01-06,222.7298,196.1366,1.1355850973250277
2020-01-07,222.7539,196.2025,1.1353265121494374
2020-01-08,222.8251,196.2106,1.135642518803775
2020-01-09,222.8856,196.224,1.135873287671233
2020-01-10,222.9407,196.3701,1.1353087868265077
2020-01-13,223.1,196.4103,1.13588747636962
2020-01-14,223.1446,196.332,1.1365676507140965
2020-01-15,223.1984,196.3244,1.1368856851211566
2020-01-16,223.2295,196.3434,1.1369340655199003
2020-01-17,223.2703,196.3816,1.1369206687388227
2020-01-19,223.3247,196.5288,1.136345919783767
2020-01-20,223.41,196.5906,1.1364225959939083
2020-01-21,223.4622,196.6995,1.1360588105206164
2020-01-22,223.5368,196.7566,1.136108267778565
2020-01-23,223.5905,196.8607,1.1357802750879173
2020-02-03,224.6458,198.1231,1.1338698011488817
2020-02-04,224.6156,197.9905,1.1344766541829028
2020-02-05,224.7215,198.0296,1.1347874257181756
2020-02-06,224.7824,198.119,1.1345827507710013
2020-02-07,224.8764,198.4514,1.1331560271179744
2020-02-10,225.0671,198.7933,1.1321664261320679
2020-02-11,225.1028,198.7797,1.1324234818746584
2020-02-12,225.2725,198.7763,1.133296575094717
2020-02-13,225.3314,198.8492,1.1331773021968408
2020-02-14,225.4326,198.8811,1.1335043903115982
2020-02-17,225.623,198.7827,1.1350233194337334
2020-02-18,225.7045,198.7792,1.1354533069858415
2020-02-19,225.7822,198.8274,1.1355688401095623
2020-02-20,225.8698,198.7011,1.1367315027445746
2020-02-21,225.9342,198.7492,1.1367804247765525
2020-02-24,226.0414,199.0343,1.1356906824602595
2020-02-25,226.114,199.0759,1.135818047287492
2020-02-26,226.1953,199.161,1.1357409332148363
2020-02-27,226.2357,199.3154,1.13506382346773
2020-02-28,226.3094,199.6476,1.1335443050655254
2020-03-02,226.4176,199.6333,1.1341674961041068
2020-03-03,226.5011,199.6302,1.134603381652676
2020-03-04,226.6505,199.9756,1.1333907736743882
2020-03-05,226.6915,200.0227,1.1333288671735757
2020-03-06,226.7204,200.2902,1.1319595267267195
2020-03-09,226.9201,200.9572,1.1291961671440485
2020-03-10,226.8621,200.5038,1.1314603513748867
2020-03-11,226.7885,200.4693,1.131287932865531
2020-03-12,226.799,200.4142,1.1316513500540382
2020-03-13,226.5786,200.1227,1.1321983962838797
2020-03-16,226.5119,200.1999,1.1314286370772413
2020-03-17,226.4242,200.1808,1.1310984869677811
2020-03-18,226.5003,200.1883,1.131436252768019
2020-03-19,226.4422,200.1854,1.1311624124436648
2020-03-20,226.4242,200.3393,1.1302036095763537
2020-03-23,226.5132,200.6046,1.1291525717755226
2020-03-24,226.6387,200.9578,1.1277925017093142
2020-03-25,226.65,201.0749,1.1271919070953162
2020-03-26,226.6822,201.552,1.1246834563785029
2020-03-27,226.7823,201.5665,1.125099160822855
2020-03-30,226.8225,201.7285,1.1243949169304288
2020-03-31,226.897,202.1539,1.122397341827192
2020-04-01,226.8604,202.4769,1.1204260831729447
2020-04-02,226.932,202.4527,1.120913675144861
2020-04-03,226.9089,202.4958,1.120561019043358
2020-04-07,227.1777,204.5578,1.1105795036903996
2020-04-08,227.3489,205.2089,1.1078900574000445
2020-04-09,227.4892,205.1761,1.1087509705077736
2020-04-10,227.6278,205.0589,1.1100605728402912
2020-04-13,227.7068,204.9303,1.1111426665554094
2020-04-14,227.7782,205.0544,1.110818397459406
2020-04-15,227.9111,205.3309,1.1099698097071604
2020-04-16,227.9864,205.4495,1.1096955699575808
2020-04-17,228.0697,205.4241,1.1102382826552484
2020-04-20,228.1074,205.3916,1.110597512264377
2020-04-21,228.1841,205.5404,1.110166663098836
2020-04-22,228.2052,205.8478,1.108611313795921
2020-04-23,228.4087,206.1265,1.1080996378437513
2020-04-24,228.4925,206.0597,1.1088655375117018
2020-04-26,228.593,206.054,1.109383947897153
2020-04-27,228.6721,206.0555,1.1097597491937852
2020-04-28,228.7061,206.0576,1.1099134416784433
2020-04-29,228.7629,206.1978,1.1094342422664063
2020-04-30,228.8322,206.1785,1.1098742109385797
2020-05-06,229.0371,205.9229,1.1122468652102317
2020-05-07,228.9216,205.2132,1.1155305799042168
2020-05-08,228.8002,205.1348,1.11536511601152
2020-05-09,228.7613,204.9616,1.116117848416484
2020-05-11,228.6674,204.1997,1.119822409141639
2020-05-12,228.6066,204.2817,1.1190752769337635
2020-05-13,228.6668,204.3495,1.1189985784159002
2020-05-14,228.6022,204.5452,1.1176121463617823
2020-05-15,228.6438,205.0422,1.115106061093765
2020-05-18,228.7536,204.7053,1.1174776617899
2020-05-19,228.7425,204.5033,1.1185271826909395
2020-05-20,228.76,204.3712,1.1193357968246016
2020-05-21,228.7737,204.2589,1.1200182709296878
2020-05-22,228.8445,204.7425,1.1177185977508335
2020-05-25,228.9335,204.2801,1.1206842957292462
2020-05-26,228.8811,203.4088,1.1252271288164524
2020-05-27,228.8232,202.9024,1.127750090683994
2020-05-28,228.7767,203.0645,1.126620851995302
2020-05-29,228.7831,203.0172,1.126914862386044
2020-06-01,228.8258,203.0067,1.1271834870474717
2020-06-02,228.5918,201.4739,1.1345975831112616
2020-06-03,228.1253,201.2377,1.1336111474142272
2020-06-04,227.9659,200.556,1.1366695586270168
2020-06-05,227.5577,200.3556,1.1357691025356915
2020-06-08,227.4871,200.6348,1.1338367023068778
2020-06-09,227.6262,200.9143,1.1329517112520116
2020-06-10,227.6709,200.8877,1.133324240359166
2020-06-11,227.772,201.0904,1.132684603541492
2020-06-12,227.9004,201.2967,1.132161630071432
2020-06-15,228.0695,201.4224,1.1322946206578812
2020-06-16,228.0947,200.8672,1.1355497562568702
2020-06-17,228.0871,200.5596,1.1372534648054744
2020-06-18,228.1112,200.5396,1.1374870599123563
2020-06-19,228.1617,200.4252,1.138388286502895
2020-06-22,228.1894,199.8422,1.1418479180073078
2020-06-23,227.9338,199.6603,1.141608021224049
2020-06-24,227.9617,200.1843,1.1387591334585179
2020-06-28,228.0899,200.3879,1.1382418798739844
2020-06-29,228.1578,200.391,1.1385631091216672
2020-06-30,228.1953,200.6821,1.1370984258187453
2020-07-01,228.2809,200.614,1.1379111128834478
2020-07-02,228.393,200.7318,1.137801783274997
2020-07-03,228.4576,200.6798,1.1384185154659314
2020-07-06,228.3218,199.5843,1.1439867765149863
2020-07-07,228.0324,199.1656,1.1449386841904425
2020-07-08,227.8972,198.7699,1.1465377806197015
2020-07-09,227.4931,197.9851,1.1490415187809588
2020-07-10,227.3324,198.1329,1.147373303474587
2020-07-13,227.1992,197.4229,1.1508249549570997
2020-07-14,227.1463,197.6482,1.1492454775707546
2020-07-15,227.1786,198.1762,1.1463465340439467
2020-07-16,227.2975,198.3777,1.1457815066915285
2020-07-17,227.4088,198.5051,1.1456068383129703
2020-07-20,227.6006,198.9174,1.1441965358485482
2020-07-21,227.8009,199.6349,1.1410875553322593
2020-07-22,227.9803,199.7405,1.1413824437207276
2020-07-23,228.1489,199.6847,1.1425457233328342
2020-07-24,228.35,199.8781,1.1424463210326694
2020-07-27,228.5111,199.8784,1.1432505963625885
2020-07-28,228.6205,199.6408,1.1451592059338571
2020-07-29,228.6013,199.4628,1.14608488399842
2020-07-30,228.6181,199.407,1.1464898423826646
2020-07-31,228.6185,199.1072,1.148218145802864
2020-08-03,228.6973,199.1579,1.1483215077082054
2020-08-04,228.734,199.2001,1.1482624757718496
2020-08-05,228.8223,199.2167,1.1486100311871446
2020-08-06,228.8539,199.262,1.1485074926478707
2020-08-07,228.954,199.2272,1.1492105495635134
2020-08-10,229.0964,199.4479,1.1486528562095664
2020-08-11,229.1739,199.4406,1.1490834865117736
2020-08-12,229.2189,199.3942,1.1495765674227234
2020-08-13,229.3344,199.3977,1.1501356334601653
2020-08-14,229.4373,199.4743,1.1502098265290315
2020-08-17,229.6253,199.5858,1.1505092045626493
2020-08-18,229.7295,199.5439,1.151272978026389
2020-08-19,229.7608,199.4251,1.1521157567427571
2020-08-20,229.7763,199.108,1.1540284669626533
2020-08-21,229.8118,199.1129,1.1541783581073854
2020-08-24,229.8802,198.9594,1.1554126118192958
2020-08-25,229.8289,198.5014,1.1578200456016936
2020-08-26,229.7277,198.4724,1.157479327100393
2020-08-27,229.6364,198.4288,1.1572735409376058
2020-08-28,229.5525,198.2782,1.1577293923386434
2020-08-31,229.5724,198.5462,1.1562669041260925
2020-09-01,229.6297,198.4909,1.156877720842618
2020-09-02,229.6048,198.3107,1.1578033863024033
2020-09-03,229.5685,198.1936,1.1583043044780457
2020-09-04,229.5562,198.1225,1.15865790104607
2020-09-07,229.5736,197.9349,1.1598439689008861
2020-09-08,229.6279,197.9616,1.159961830981362
2020-09-09,229.6965,198.3367,1.1581139547042982
2020-09-10,229.7859,198.5652,1.157231478627675
2020-09-11,229.8473,198.4049,1.1584759247377459
2020-09-14,229.9484,198.3212,1.1594746300445942
2020-09-15,230.0017,198.6451,1.157852370886571
2020-09-16,230.0387,198.7914,1.1571863772778903
2020-09-17,230.103,198.7224,1.1579117401963746
2020-09-18,230.143,198.8342,1.1574618450950591
2020-09-21,230.3038,199.0691,1.156903808777957
2020-09-22,230.355,199.1755,1.1565428478904283
2020-09-23,230.4023,199.141,1.1569807322449923
2020-09-24,230.4565,199.1325,1.1573022987207011
2020-09-25,230.5276,198.896,1.1590358780468186
2020-09-27,230.5855,198.9366,1.1590903835694386
2020-09-28,230.6519,198.9488,1.159353059681687
2020-09-29,230.7392,198.9133,1.15999885377197
2020-09-30,230.7778,198.8908,1.1603241577790426
2020-10-09,231.1052,198.817,1.1624016054965118
2020-10-10,231.0527,198.8258,1.1620861075373519
2020-10-12,231.1818,198.8765,1.1624390010886154
2020-10-13,231.2262,198.9486,1.1622409004134737
2020-10-14,231.2668,198.9536,1.1624157592524085
2020-10-15,231.307,198.935,1.162726518712142
2020-10-16,231.3686,198.9579,1.1629023024468996
2020-10-19,231.5049,199.178,1.1623015594091717
2020-10-20,231.5784,199.2559,1.1622160247199707
2020-10-21,231.671,199.4183,1.1617339030570415
2020-10-22,231.7678,199.6043,1.1611363081857455
2020-10-23,231.8338,199.6413,1.161251704932797
2020-10-26,231.9574,199.658,1.16177363291228
2020-10-27,231.9987,199.8361,1.1609448943409124
2020-10-28,232.0353,199.9249,1.1606123099223757
2020-10-29,232.0355,200.0085,1.1601281945517317
2020-10-30,232.053,200.0318,1.1600805471929962
2020-11-02,232.1764,200.2132,1.1596458175584827
2020-11-03,232.2304,200.3615,1.1590570044644306
2020-11-04,232.3103,200.4856,1.1587380839322126
2020-11-05,232.3579,200.4404,1.1592368604333259
2020-11-06,232.3841,200.2611,1.1604055905016002
2020-11-09,232.4164,200.2122,1.1608503377916033
2020-11-10,232.3853,200.1409,1.1611084990624105
2020-11-11,232.3536,200.2045,1.1605813056150087
2020-11-12,232.2162,200.1346,1.160300118020572
2020-11-13,231.9197,199.9124,1.1601066267024958
2020-11-16,231.825,200.0277,1.1589644834190465
2020-11-17,231.6318,200.0055,1.1581271515033336
2020-11-18,231.4506,199.8726,1.157990640037704
2020-11-19,231.2549,199.678,1.1581391039573714
2020-11-20,230.9944,199.6607,1.1569347397860472
2020-11-23,231.0903,199.9781,1.1555780357949195
2020-11-24,231.1412,200.023,1.1555731090924544
2020-11-25,231.0807,200.1623,1.1544666503132708
2020-11-26,231.1374,200.2375,1.1543162494537738
2020-11-27,231.0985,200.2821,1.1538649734549418
2020-11-30,231.3013,200.7846,1.151987254002548
2020-12-01,231.3714,200.6842,1.1529128850203454
2020-12-02,231.3661,200.6035,1.1533502655736316
2020-12-03,231.362,200.5849,1.1534367741539866
2020-12-04,231.3624,200.6808,1.1528875707093056
2020-12-07,231.4723,200.7314,1.1531444507436304
2020-12-08,231.449,200.9344,1.1518634937571666
2020-12-09,231.4692,200.9755,1.1517284445118932
2020-12-10,231.5377,201.1053,1.15132569852709
2020-12-11,231.5115,200.9813,1.1519056748065617
2020-12-14,231.6118,201.0517,1.1520012016809607
2020-12-15,231.649,201.2523,1.1510377769595677
2020-12-16,231.7044,201.386,1.1505486975261439
2020-12-17,231.7527,201.4454,1.1504492036055427
2020-12-18,231.7998,201.4361,1.1507361391528133
2020-12-21,231.8921,201.7609,1.1493411260556432
2020-12-22,231.9272,201.9611,1.148375603024543
2020-12-23,231.9718,202.1213,1.1476860677226992
2020-12-24,231.9769,202.0499,1.148116876078632
2020-12-25,231.9795,202.0714,1.1480075854376224
2020-12-28,232.082,202.2652,1.1474143846791243
2020-12-29,232.0805,202.408,1.1465974665033003
2020-12-30,232.2081,202.6673,1.1457600708155682
2020-12-31,232.2509,202.7172,1.1456891669774445
2021-01-04,232.4579,202.4916,1.1479878671510324
2021-01-05,232.5645,202.61,1.1478431469325305
2021-01-06,232.6391,202.6788,1.1478215777871195
2021-01-07,232.7568,202.8576,1.1473900903885288
2021-01-08,232.8282,202.7752,1.148208459417128
2021-01-11,232.9457,202.7534,1.1489114362570492
2021-01-12,232.9552,202.7936,1.1487305319300016
2021-01-13,232.9642,203.0256,1.1474621919600287
2021-01-14,233.0739,203.1696,1.147188851087958
2021-01-15,233.157,202.8703,1.149290950917902
2021-01-18,233.171,202.6149,1.1508087509852434
2021-01-19,233.0934,202.5798,1.1506250870027515
2021-01-20,233.0812,202.7464,1.1496194260415968
2021-01-21,233.1196,202.9506,1.1486519379592866
2021-01-22,233.0694,202.976,1.1482608781333754
2021-01-25,233.122,202.9594,1.148613959245051
2021-01-26,232.9534,202.5716,1.1499805500869815
2021-01-27,232.9574,202.5244,1.15026831334891
2021-01-28,232.8172,202.192,1.151465933370262
2021-01-29,232.6926,202.1953,1.1508309045759224
2021-02-01,232.8487,202.5438,1.149621464591856
2021-02-02,232.9262,202.5446,1.1499995556534215
2021-02-03,232.9081,202.2068,1.151831194598797
2021-02-04,232.8554,201.911,1.1532576234083334
2021-02-05,232.7862,201.8835,1.1530719449583549
2021-02-07,232.8814,202.0141,1.1527977502560465
2021-02-08,232.7948,201.8602,1.1532476436662602
2021-02-09,232.8172,201.9688,1.1527384427693783
2021-02-10,232.8055,202.0014,1.1524944876619667
2021-02-18,233.0631,201.8065,1.1548840101780666
2021-02-19,233.051,202.0636,1.153354686346279
2021-02-20,233.0796,202.1444,1.1530351570461512
2021-02-22,233.1392,202.1625,1.1532267359178878
2021-02-23,233.197,202.2497,1.15301530731566
2021-02-24,233.2881,202.3957,1.1526336774941364
2021-02-25,233.3182,202.4037,1.1527368323800404
2021-02-26,233.3124,202.3854,1.152812406428527
2021-03-01,233.4545,202.5317,1.152681283966905
2021-03-02,233.531,202.56,1.152897906793049
2021-03-03,233.6071,202.5356,1.1534125358702372
2021-03-04,233.6333,202.5047,1.1537179137076816
2021-03-05,233.6691,202.5889,1.1534151180049845
2021-03-08,233.7855,202.7169,1.153261025597767
2021-03-09,233.8517,202.6949,1.1537127969179295
2021-03-10,233.9495,202.7512,1.15387479827493
2021-03-11,233.9726,202.7423,1.1540393889188394
2021-03-12,233.967,202.7175,1.154152946834881
2021-03-15,234.0789,202.6644,1.155007490215351
2021-03-16,234.1527,202.7279,1.1550097445886827
2021-03-17,234.1892,202.7872,1.1548519827681432
2021-03-18,234.1827,202.8121,1.154678147901432
2021-03-19,234.1927,202.9214,1.1541054812355918
2021-03-22,234.3467,203.0531,1.15411535209263
2021-03-23,234.4341,203.084,1.1543701128597033
2021-03-24,234.4517,203.294,1.1532642380001377
2021-03-25,234.4922,203.3513,1.1531384358005088
2021-03-26,234.5224,203.2996,1.1535802333108378
2021-03-29,234.63,203.2927,1.154148673316848
2021-03-30,234.6656,203.3305,1.1541091966035593
2021-03-31,234.7479,203.438,1.153903892094889
2021-04-01,234.7573,203.4317,1.1539858340661755
2021-04-02,234.7631,203.5207,1.1535096921345103
2021-04-06,234.8899,203.5489,1.1539728291334417
2021-04-07,234.937,203.4873,1.154553625705388
2021-04-08,234.8987,203.5169,1.1541975138182627
2021-04-09,234.9152,203.6211,1.1536879036602787
2021-04-12,235.017,203.7743,1.1533201193673588
2021-04-13,235.1023,204.1246,1.1517587787067312
2021-04-14,235.1773,204.1383,1.1520488805873275
2021-04-15,235.2667,204.1548,1.152393673820062
2021-04-16,235.3342,204.1887,1.1525329266506912
2021-04-19,235.5249,204.3185,1.152734089179394
2021-04-20,235.6996,204.4809,1.1526729391351467
2021-04-21,235.7633,204.6234,1.15218151980663
2021-04-22,235.8614,204.6167,1.1526986800197638
2021-04-23,235.9018,204.6571,1.1526685367866543
2021-04-25,235.9206,204.5677,1.1532641761138245
2021-04-26,236.0012,204.3728,1.1547583631481293
2021-04-27,236.0492,204.3361,1.1552006718342966
2021-04-28,236.0641,204.4099,1.1548564917844
2021-04-29,236.0992,204.5333,1.1543313484894635
2021-04-30,236.1615,204.6285,1.1540987692330247
2021-05-06,236.4966,204.8646,1.1544044212616529
2021-05-07,236.5547,204.8947,1.1545183940824237
2021-05-08,236.5993,204.8918,1.154752410784619
2021-05-10,236.6835,205.0224,1.1544275162128625
2021-05-11,236.7691,205.1575,1.1540845448009456
2021-05-12,236.9393,205.2166,1.1545815494458052
2021-05-13,237.0587,205.1271,1.1556673886580562
2021-05-14,237.1512,205.1979,1.1557194298772062
2021-05-17,237.2745,205.158,1.1565451993098004
2021-05-18,237.3786,205.1926,1.1568575085066422
2021-05-19,237.4468,205.3907,1.1560737657547298
2021-05-20,237.5094,205.5774,1.1553283580782712
2021-05-21,237.5799,205.7726,1.1545750017252054
2021-05-24,237.7579,205.7287,1.1556865911270522
2021-05-25,237.7921,205.744,1.1557668753402286
2021-05-26,237.8647,205.8344,1.1556119871119697
2021-05-27,237.938,205.8021,1.156149524227401
2021-05-28,237.9654,205.7405,1.1566288601417805
2021-05-31,238.0594,205.8251,1.156610151045718
2021-06-01,238.0879,205.9298,1.1561604974122248
2021-06-02,238.1508,205.8317,1.157017116411126
2021-06-03,238.2704,205.9221,1.1570899869416638
2021-06-04,238.2488,205.7926,1.1577131539229302
2021-06-07,238.3112,205.5661,1.1592923152212355
2021-06-08,238.3611,205.5797,1.159458351189344
2021-06-09,238.3536,205.5358,1.1596695076964694
2021-06-10,238.4049,205.66,1.1592186132451618
2021-06-11,238.474,205.5777,1.1600188152703332
2021-06-15,238.713,205.6292,1.1608905739068187
2021-06-16,238.6426,205.6079,1.1606684373508993
2021-06-17,238.6496,205.5552,1.1610000622703778
2021-06-18,238.6503,205.608,1.1607053227500874
2021-06-21,238.7372,205.8421,1.1598074446383904
2021-06-22,238.749,205.8773,1.1596664615282988
2021-06-23,238.8046,206.0162,1.1591544742597912
2021-06-24,238.8888,206.0932,1.1591299470336722
2021-06-25,238.8949,206.1448,1.158869396657107
2021-06-28,239.0518,206.1555,1.1595703243425473
2021-06-29,239.051,206.195,1.1593443099978176
2021-06-30,239.0497,206.3514,1.158459307763359
2021-07-01,239.147,206.3402,1.1589937394652132
2021-07-02,239.2502,206.4438,1.1589120138265232
2021-07-05,239.3133,206.5766,1.158472450413067
2021-07-06,239.4085,206.5634,1.1590073556109166
2021-07-07,239.4606,206.7044,1.158468808598172
2021-07-08,239.6443,207.2435,1.1563416946731742
2021-07-09,239.7382,207.1337,1.1574079930016217
2021-07-12,240.0393,207.5591,1.1564865139615657
2021-07-13,240.2314,207.734,1.156437559571375
2021-07-14,240.4092,207.9284,1.1562114651004864
2021-07-15,240.4496,207.7204,1.157563725084296
2021-07-16,240.575,207.8204,1.1576101287457823
2021-07-19,240.7599,207.9343,1.1578652487829086
2021-07-20,240.8629,208.0918,1.1574838604884958
2021-07-21,240.9413,208.2509,1.1569760322764513
2021-07-22,240.9997,208.2635,1.1571864488976704
2021-07-23,241.0435,208.4678,1.1562625019307537
2021-07-26,241.2357,208.7673,1.1555243565443438
2021-07-27,241.2647,208.5905,1.1566428001275226
2021-07-28,241.294,208.3973,1.157855691988332
2021-07-29,241.3332,208.5864,1.1569939363256665
2021-07-30,241.4437,208.8773,1.1559116285015174
2021-08-02,241.6175,209.161,1.1551747218649748
2021-08-03,241.744,209.0488,1.1563998453949509
2021-08-04,241.7949,208.9693,1.1570833610487283
2021-08-05,241.9117,209.2002,1.1563645732652263
2021-08-06,242.0048,209.1961,1.1568322736418126
2021-08-09,242.1399,208.9262,1.1589733599711287
2021-08-10,242.1345,208.8668,1.1592771086644693
2021-08-11,242.2379,208.8491,1.1598704519195917
2021-08-12,242.2994,209.0139,1.1592501742707064
2021-08-13,242.3539,208.9754,1.1597245417403197
2021-08-16,242.4989,208.9717,1.1604389493888407
2021-08-17,242.5886,208.994,1.1607443275883518
2021-08-18,242.6461,209.1924,1.1599183335532266
2021-08-19,242.7115,209.377,1.1592080314456696
2021-08-20,242.747,209.3986,1.1592579893084292
2021-08-23,242.8505,209.3568,1.1599838171007582
2021-08-24,242.9046,209.3852,1.1600848579555765
2021-08-25,242.9324,209.5248,1.1594446098982079
2021-08-26,242.8851,209.2929,1.1605032946650364
2021-08-27,242.8713,209.3596,1.160067653931322
2021-08-30,243.0235,209.4604,1.1602360159724703
2021-08-31,243.057,209.5378,1.159967318545866
2021-09-01,243.0839,209.6934,1.1592348638536072
2021-09-02,243.1713,209.7309,1.1594443165027186
2021-09-03,243.195,209.7214,1.1596098442981975
2021-09-06,243.3104,209.7708,1.1598868860680323
2021-09-07,243.3408,209.7011,1.160417375016154
2021-09-08,243.3963,209.6254,1.1611011833489644
2021-09-09,243.3711,209.5887,1.161184262319486
2021-09-10,243.327,209.5606,1.161129525301989
2021-09-13,243.484,209.5266,1.1620672506497982
2021-09-14,243.5226,209.3618,1.1631663464872772
2021-09-15,243.5186,209.4205,1.1628212137780207
2021-09-16,243.5613,209.323,1.1635668321206938
2021-09-17,243.5778,209.4698,1.1628301549913163
2021-09-18,243.5891,209.459,1.1629440606514878
2021-09-22,243.674,209.6487,1.1622967373515791
2021-09-23,243.7276,209.6749,1.1624071359995878
2021-09-24,243.7344,209.6308,1.1626841093961384
2021-09-26,243.8094,209.6711,1.1628183378634442
2021-09-27,243.7672,209.6446,1.162764030172969
2021-09-28,243.7731,209.5618,1.1632516040614271
2021-09-29,243.7358,209.6245,1.1627257310094956
2021-09-30,243.8084,209.7738,1.1622442840812341
2021-10-08,244.1435,209.7925,1.1637379791937272
2021-10-09,244.096,209.7544,1.1637229064086378
2021-10-11,244.0273,209.5357,1.1646096584018857
2021-10-12,243.98,209.4687,1.1647563573937298
2021-10-13,244.0204,209.3703,1.1654967299564456
2021-10-14,244.0861,209.3879,1.1657125363977574
2021-10-15,244.1232,209.3289,1.1662183291461428
2021-10-18,244.1837,208.8438,1.169216897987874
2021-10-19,244.1604,208.7928,1.1693908985367312
2021-10-20,244.2482,208.9639,1.1688535675300853
2021-10-21,244.2893,209.1523,1.167997196301451
2021-10-22,244.3514,209.2254,1.1678859258961867
2021-10-25,244.5486,209.2873,1.1684827507450286
2021-10-26,244.6032,209.3711,1.1682758508695803
2021-10-27,244.7127,209.4641,1.1682799104954023
2021-10-28,244.7848,209.5311,1.1682504411039696
2021-10-29,244.908,209.5859,1.1685328068348109
2021-11-01,245.052,209.7795,1.1681408335895547
2021-11-02,245.1325,209.9934,1.1673343066972581
2021-11-03,245.2905,210.1087,1.1674457078645482
2021-11-04,245.361,210.1895,1.1673323358207712
2021-11-05,245.4734,210.4736,1.1662906891885727
2021-11-08,245.6138,210.5458,1.1665575850954992
2021-11-09,245.5991,210.4089,1.167246727681196
2021-11-10,245.6967,210.4993,1.1672091071086697
2021-11-11,245.7495,210.4015,1.1680026045441692
2021-11-12,245.7493,210.4641,1.1676542460210553
2021-11-15,245.9276,210.6206,1.1676331754823603
2021-11-16,245.9849,210.7306,1.1672955897245108
2021-11-17,246.0214,210.7156,1.1675519040830389
2021-11-18,246.1313,210.8053,1.1675764319018547
2021-11-19,246.184,210.8192,1.1677494269971616
2021-11-22,246.2629,210.9472,1.1674148791735561
2021-11-23,246.3314,210.9615,1.1676604498925158
2021-11-24,246.4029,211.128,1.167078265317722
2021-11-25,246.4866,211.2437,1.1668352713003987
2021-11-26,246.5369,211.4075,1.1661691283421827
2021-11-29,246.683,211.4559,1.1665931288746259
2021-11-30,246.6352,211.3817,1.1667764995739933
2021-12-01,246.7022,211.4116,1.1669283993877346
2021-12-02,246.7877,211.352,1.1676620046178887
2021-12-03,246.8072,211.2573,1.1682777352545923
2021-12-06,247.0002,211.6351,1.167104133482584
2021-12-07,247.041,211.6016,1.1674817203650634
2021-12-08,247.0466,211.4765,1.1681988306029276
2021-12-09,247.0842,211.5064,1.1682114583766732
2021-12-10,247.1132,211.6458,1.1675790400754469
2021-12-13,247.3111,211.7428,1.1679787931396015
2021-12-14,247.2854,211.9311,1.1668197824670377
2021-12-15,247.3388,212.0693,1.1663112011026584
2021-12-16,247.3432,212.1385,1.1659514892393412
2021-12-17,247.4098,212.2292,1.1657670103831141
2021-12-20,247.544,212.1141,1.1670322717820267
2021-12-21,247.5052,212.039,1.1672626262149888
2021-12-22,247.4669,212.168,1.166372403001395
2021-12-23,247.5493,212.3749,1.1656240921125802
2021-12-24,247.5243,212.4086,1.1653214606188262
2021-12-27,247.6279,212.6013,1.1647525203279565
2021-12-28,247.6594,212.6731,1.1645074059671863
2021-12-29,247.7749,212.8413,1.1641297999965232
2021-12-30,247.8716,213.0005,1.1637137002025817
2021-12-31,247.8984,213.0556,1.1635385317259908
2022-01-04,248.2195,213.0728,1.164951603395647
2022-01-05,248.3455,213.1016,1.1653854311746135
2022-01-06,248.3918,212.9545,1.1664078476857733
2022-01-07,248.4205,212.9853,1.1663739234585673
2022-01-10,248.6216,213.2093,1.1660917230158345
2022-01-11,248.6679,213.3236,1.1656839655809297
2022-01-12,248.7871,213.4089,1.1657765913230425
2022-01-13,248.8847,213.4065,1.1662470449587994
2022-01-14,248.9302,213.432,1.1663208890887966
2022-01-17,249.1575,213.5904,1.1665201244999777
2022-01-18,249.2536,214.0649,1.164383324870168
2022-01-19,249.445,214.3156,1.1639143394134632
2022-01-20,249.5048,214.3279,1.1641265556187506
2022-01-21,249.6009,214.5588,1.163321662872835
2022-01-24,249.8028,214.985,1.1619545549689512
2022-01-25,249.9059,214.9181,1.162795967394091
2022-01-26,249.9722,214.6742,1.1644259067927119
2022-01-27,250.0484,214.6163,1.1650951022825387
2022-01-28,250.1039,214.7523,1.164615699110091
2022-01-29,250.1496,214.8738,1.1641698522574646
2022-01-30,250.256,214.9637,1.1641779519053683
2022-02-07,250.6283,214.9687,1.165882754093968
2022-02-08,250.6834,215.0663,1.1656098607731662
2022-02-09,250.7534,214.988,1.1663599828827655
2022-02-10,250.7849,215.0562,1.1661365726726316
2022-02-11,250.7175,214.509,1.1687971134078292
2022-02-14,250.809,214.4854,1.1693523195518203
2022-02-15,250.7879,214.496,1.1691961621661942
2022-02-16,250.7973,214.5462,1.1689664044387642
2022-02-17,250.8528,214.7346,1.1681992561981163
2022-02-18,250.8932,214.6675,1.168752605774046
2022-02-21,250.9095,214.3152,1.1707499048130978
2022-02-22,250.9092,214.026,1.1723304645230017
2022-02-23,250.9357,214.1187,1.1719466819105477
2022-02-24,250.9653,214.1924,1.1716816282930675
2022-02-25,250.9544,214.1582,1.1718178430711501
2022-02-28,251.0924,214.3544,1.1713890640919897
2022-03-01,251.0761,214.214,1.1720807230153025
2022-03-02,251.0859,213.9608,1.1735135594931407
2022-03-03,250.9985,213.6234,1.1749578931896039
2022-03-04,250.8897,213.5506,1.1748489585138135
2022-03-07,250.9496,213.678,1.1744288134482728
2022-03-08,250.8796,213.8808,1.1729879446869471
2022-03-09,250.7265,213.6541,1.1735159774607649
2022-03-10,250.6249,213.6014,1.1733298564522516
2022-03-11,250.5073,213.9018,1.1711322672366478
2022-03-14,250.7839,214.3441,1.170006079010339
