date,恒生指数,CAD,申万房地产
2017-07-24,21.171582,22.195173,4.868324
2017-07-25,20.429697,25.144959,2.695812
2017-07-26,19.585556,26.982731,1.223625
2017-07-27,18.935758,27.741432,0.528999
2017-07-28,18.796933,28.049946,0.810583
2017-07-31,19.192085,27.909256,1.501032
2017-08-01,19.411656,27.827672,1.017067
2017-08-02,19.146067,28.281839,-2.133308
2017-08-03,18.752368,28.430562,-5.821279
2017-08-04,18.784835,28.588216,-7.961824
2017-08-07,19.082517,29.158604,-8.428137
2017-08-08,19.034899,29.516111,-8.598787
2017-08-09,18.557929,29.666048,-8.367482
2017-08-10,17.591507,30.109185,-8.309642
2017-08-11,16.848510,31.033166,-8.233905
2017-08-14,17.166242,31.979042,-7.230112
2017-08-15,17.518272,32.688636,-5.862966
2017-08-16,17.737741,33.622799,-4.971474
2017-08-17,17.533979,33.997594,-4.491242
2017-08-18,16.907920,34.400643,-4.078464
2017-08-21,16.681245,34.981921,-3.972753
2017-08-22,16.523692,35.419826,-3.349137
2017-08-23,16.142280,35.894202,-3.149062
2017-08-24,15.670109,36.509750,-3.117884
2017-08-25,15.564123,36.817838,-2.858599
2017-08-28,15.503477,37.061951,-2.401865
2017-08-29,15.461131,37.586726,-2.028018
2017-08-30,16.165994,37.986876,-1.376161
2017-08-31,17.518323,38.117664,-0.932646
2017-09-01,18.175622,37.962405,-0.940478
2017-09-04,17.982416,37.376648,-0.786038
2017-09-05,17.374878,36.889532,-0.344610
2017-09-06,16.685915,36.777671,0.168237
2017-09-07,16.127729,36.194810,0.666895
2017-09-08,16.133920,34.783863,0.423338
2017-09-11,16.327290,33.676786,-0.550868
2017-09-12,16.426929,32.010372,-1.324303
2017-09-13,16.620668,30.514019,-0.229533
2017-09-14,16.938501,29.852433,1.779859
2017-09-15,17.005757,29.920930,2.891437
2017-09-18,17.289368,30.033464,3.333308
2017-09-19,17.535381,29.917304,3.571717
2017-09-20,17.928279,29.529629,3.039594
2017-09-21,17.383913,29.421714,1.813725
2017-09-22,16.190400,29.731152,0.275316
2017-09-25,14.892650,29.878531,-1.496333
2017-09-26,14.184920,29.935454,-2.054252
2017-09-27,14.172852,29.859511,-1.919034
2017-09-28,14.472447,29.884222,-1.892672
2017-09-29,15.564499,29.981506,-2.131208
2017-10-02,17.141375,30.613023,-2.396911
2017-10-03,19.106762,31.989862,-2.519015
2017-10-04,20.119968,33.469746,-2.353435
2017-10-05,20.408414,34.883490,-1.982829
2017-10-06,20.029802,35.530607,-1.829041
2017-10-09,19.709109,36.164571,-1.490373
2017-10-10,19.516494,37.191148,-1.327385
2017-10-11,19.228466,38.165723,-1.405411
2017-10-12,19.038101,38.749340,-1.974850
2017-10-13,19.452967,38.854043,-2.732137
2017-10-16,20.480158,39.186221,-3.556217
2017-10-17,21.343420,38.404041,-3.745572
2017-10-18,21.611719,37.107018,-3.742410
2017-10-19,21.175660,36.113000,-3.909065
2017-10-20,21.075638,35.565005,-3.684031
2017-10-23,21.372080,35.545975,-2.903568
2017-10-24,21.649963,35.071882,-2.009445
2017-10-25,21.813574,33.639412,-1.315661
2017-10-26,21.705087,30.852759,-1.257998
2017-10-27,21.916127,27.003632,-1.906759
2017-10-30,22.368083,23.594827,-2.834538
2017-10-31,22.538833,21.455546,-3.513230
2017-11-01,23.514942,21.306870,-4.063911
2017-11-02,24.443094,21.814226,-4.926058
2017-11-03,24.943191,22.586939,-6.176256
2017-11-06,25.390589,23.346991,-6.901535
2017-11-07,25.926952,23.012791,-6.976185
2017-11-08,26.045045,22.398510,-6.928979
2017-11-09,25.974493,20.908062,-7.039690
2017-11-10,25.507759,19.122136,-7.611537
2017-11-13,25.198852,17.112135,-8.285136
2017-11-14,24.848593,14.958246,-8.621396
2017-11-15,24.292656,13.919732,-8.688915
2017-11-16,24.224495,14.449487,-8.202264
2017-11-17,24.713996,15.893241,-7.805016
2017-11-20,25.470464,16.849282,-7.451518
2017-11-21,26.653271,17.509277,-6.708232
2017-11-22,27.703837,17.615754,-5.724216
2017-11-23,27.822892,17.260513,-5.098139
2017-11-24,27.394150,17.280944,-4.815812
2017-11-27,26.714799,16.924905,-4.863007
2017-11-28,26.310171,16.227468,-4.152817
2017-11-29,26.215349,15.741335,-2.511432
2017-11-30,26.154967,16.166166,-1.324427
2017-12-01,26.060434,16.556642,-1.028726
2017-12-04,26.059607,15.963817,-1.350248
2017-12-05,25.995919,14.897878,-2.045188
2017-12-06,25.693486,15.330006,-2.479370
2017-12-07,26.201298,16.652600,-2.256382
2017-12-08,27.259953,17.711425,-1.708027
2017-12-11,28.242931,18.651091,-1.326783
2017-12-12,29.056281,19.476473,-1.139087
2017-12-13,29.802547,20.650216,-0.876635
2017-12-14,29.868821,21.730379,-1.170653
2017-12-15,29.448883,22.675280,-1.932935
2017-12-18,29.157347,23.154500,-2.288496
2017-12-19,29.013305,23.696926,-2.215783
2017-12-20,28.679822,24.398245,-2.370591
2017-12-21,28.477045,24.763127,-2.307611
2017-12-22,28.345361,24.462588,-2.261038
2017-12-25,27.812138,24.524263,-1.938565
2017-12-26,27.371353,24.704667,-1.628124
2017-12-27,27.115012,24.801287,-1.518663
2017-12-28,27.085383,24.046236,-0.828758
2017-12-29,27.388495,22.830747,0.907594
2018-01-02,28.348185,21.130542,3.175906
2018-01-03,29.077953,20.183026,5.331767
2018-01-04,29.698839,20.353500,7.918547
2018-01-05,29.757982,20.815315,10.572166
2018-01-08,29.597499,21.234890,12.378826
2018-01-09,29.837754,21.380037,13.006568
2018-01-10,30.350103,21.093147,12.643640
2018-01-11,30.752829,20.158020,12.338089
2018-01-12,31.015367,19.126467,12.863377
2018-01-15,30.996509,18.991492,14.117834
2018-01-16,31.116530,18.938521,15.937866
2018-01-17,31.385514,18.520420,16.364798
2018-01-18,31.807247,18.173368,16.035690
2018-01-19,32.431085,17.457293,15.768967
2018-01-22,33.367651,17.180859,16.180401
2018-01-23,34.472515,17.633699,17.073759
2018-01-24,34.856355,19.403544,17.319313
2018-01-25,34.559540,19.968214,16.814793
2018-01-26,34.462052,19.869133,16.218352
2018-01-29,33.922855,19.154079,14.902152
2018-01-30,33.312202,18.031541,13.301801
2018-01-31,32.986499,16.346083,12.452970
2018-02-01,32.303356,15.571766,11.631992
2018-02-02,31.075778,15.762653,11.034673
2018-02-05,28.611174,16.081945,9.812196
2018-02-06,25.418509,15.672008,6.634789
2018-02-07,23.420052,14.073961,2.869783
2018-02-08,22.157177,12.462508,-0.563380
2018-02-09,20.909230,12.094972,-3.394686
2018-02-12,20.521289,13.865219,-3.668378
2018-02-13,21.690193,16.797827,-2.448646
2018-02-14,23.818394,18.581424,-1.301900
2018-02-15,25.723677,18.915948,-0.635139
2018-02-16,26.738612,18.360060,-0.577353
2018-02-19,27.027269,17.737675,-0.616547
2018-02-20,27.222749,17.860521,-0.340704
2018-02-21,27.768152,18.674218,0.122111
2018-02-22,27.758453,19.910046,0.756500
2018-02-23,27.924330,20.808480,1.129676
2018-02-26,28.126986,21.147056,0.792985
2018-02-27,28.024947,20.568296,0.013815
2018-02-28,27.236656,19.171629,-0.718060
2018-03-01,26.175888,17.764540,-1.567577
2018-03-02,24.758326,16.954582,-1.996102
2018-03-05,23.308315,16.505546,-1.558487
2018-03-06,22.452801,16.229011,-0.390928
2018-03-07,22.058656,15.855761,0.538688
2018-03-08,22.526455,16.091182,1.286949
2018-03-09,23.696809,17.204716,1.386871
2018-03-12,25.224435,17.537598,1.083479
2018-03-13,25.928235,17.736170,0.706951
2018-03-14,26.040307,17.866801,0.468037
2018-03-15,26.138650,17.225494,0.467511
2018-03-16,25.998092,15.920972,0.569891
2018-03-19,25.965608,14.783546,0.596008
2018-03-20,26.044080,14.284180,0.844791
2018-03-21,25.712806,14.667949,0.636481
2018-03-22,24.542528,14.660647,-0.540347
2018-03-23,23.221882,13.640298,-2.442289
2018-03-26,22.733829,12.403436,-3.885093
2018-03-27,22.612551,12.465982,-4.885270
2018-03-28,21.997593,13.467066,-5.208398
2018-03-29,21.783792,15.025958,-5.044615
2018-03-30,21.791888,16.234474,-5.813988
2018-04-02,21.474754,17.355739,-6.561982
2018-04-03,20.983566,17.672064,-7.075562
2018-04-04,20.248305,17.582925,-6.653129
2018-04-05,20.466943,18.152130,-5.623628
2018-04-06,21.883542,19.066727,-4.579595
2018-04-09,23.460148,20.122847,-3.416190
2018-04-10,24.500235,20.620900,-1.756833
2018-04-11,24.824536,20.110047,-0.385744
2018-04-12,24.219403,19.055598,0.109918
2018-04-13,22.866388,18.319855,-0.668990
2018-04-16,21.320257,18.301431,-2.199103
2018-04-17,20.473382,18.756535,-3.121564
2018-04-18,20.706469,19.383214,-3.460124
2018-04-19,21.171410,19.420477,-3.509672
2018-04-20,21.050376,19.711649,-3.471749
2018-04-23,20.945435,21.051177,-2.756163
2018-04-24,21.142783,22.342522,-1.527841
2018-04-25,20.959312,22.782184,-0.873102
2018-04-26,20.403008,22.751718,-0.599764
2018-04-27,20.198531,21.850012,-0.392176
2018-04-30,20.406544,21.082658,0.084717
2018-05-01,20.201914,20.402707,0.128687
2018-05-02,19.394439,20.166611,-0.202249
2018-05-03,18.076710,20.065731,-0.613650
2018-05-04,17.239579,19.899092,-0.788941
2018-05-07,17.452477,19.757033,-0.120496
2018-05-08,18.403169,19.432460,0.841021
2018-05-09,19.168464,18.887863,1.494294
2018-05-10,19.752797,18.825306,2.238688
2018-05-11,20.367698,18.753858,2.350006
2018-05-14,20.606124,18.488371,1.742687
2018-05-15,19.966006,18.207759,0.657362
2018-05-16,19.349711,18.589717,-0.084308
2018-05-17,18.973127,18.914294,-0.405619
2018-05-18,19.039150,19.027437,-0.515236
2018-05-21,19.125461,19.237106,-1.023452
2018-05-22,18.597481,19.416222,-1.852914
2018-05-23,17.616739,19.381153,-3.005099
2018-05-24,17.066833,19.780137,-4.034700
2018-05-25,16.601494,19.743720,-5.307554
2018-05-28,16.286700,18.993563,-7.006990
2018-05-29,15.679345,17.551888,-8.687227
2018-05-30,15.430908,16.680328,-9.898533
2018-05-31,16.179135,17.156637,-9.603949
2018-06-01,16.988915,18.703246,-8.659361
2018-06-04,18.140685,20.730532,-7.145083
2018-06-05,19.196563,22.562642,-6.324212
2018-06-06,19.599091,23.826030,-6.296985
2018-06-07,19.360151,24.292035,-6.639415
2018-06-08,18.895747,24.475108,-7.321472
2018-06-11,18.861456,23.786744,-7.529986
2018-06-12,18.658263,22.995013,-7.734079
2018-06-13,17.859013,22.030931,-8.856372
2018-06-14,16.820510,20.570617,-10.185332
2018-06-15,16.074594,18.539465,-10.662891
2018-06-18,15.312891,16.566259,-11.268513
2018-06-19,14.045700,14.726626,-12.765204
2018-06-20,13.656576,13.824424,-13.119715
2018-06-21,13.441314,13.795948,-13.079931
2018-06-22,13.513791,13.985124,-13.235506
2018-06-25,12.979295,13.945681,-15.082698
2018-06-26,12.361671,13.889663,-17.536361
2018-06-27,11.679196,13.549800,-19.762391
2018-06-28,11.290407,12.816003,-20.870586
2018-06-29,10.899289,11.934686,-21.126050
2018-07-02,9.943486,10.890718,-22.380156
2018-07-03,8.367023,9.601592,-23.125142
2018-07-04,7.095061,7.716707,-23.766605
2018-07-05,6.528833,6.123882,-23.693236
2018-07-06,6.603172,5.709545,-23.731877
2018-07-09,6.857410,5.950127,-23.672001
2018-07-10,6.725301,5.178068,-24.087302
2018-07-11,6.286158,3.451670,-24.599987
2018-07-12,6.048020,1.899402,-24.063612
2018-07-13,5.846880,-0.115896,-23.574784
2018-07-16,5.309133,-1.634057,-24.039362
2018-07-17,4.359093,-2.627585,-25.039853
2018-07-18,3.604358,-3.366433,-26.138271
2018-07-19,2.811865,-4.013316,-26.390514
2018-07-20,2.539753,-3.621347,-25.279538
2018-07-23,2.852231,-2.914635,-23.031391
2018-07-24,3.685103,-1.877532,-20.839896
2018-07-25,4.179529,-1.555294,-19.715947
2018-07-26,3.991086,-2.151651,-19.600115
2018-07-27,3.721732,-2.875059,-19.840823
2018-07-30,3.782119,-2.942844,-19.995813
2018-07-31,4.027276,-2.859924,-20.074337
2018-08-01,3.822780,-3.678264,-21.376846
2018-08-02,2.593056,-4.045162,-23.789374
2018-08-03,1.947357,-4.335100,-25.800414
2018-08-06,2.139186,-5.194070,-26.903543
2018-08-07,3.243110,-5.226795,-26.734314
2018-08-08,4.354324,-5.249935,-26.550162
2018-08-09,4.585662,-5.747915,-25.583318
2018-08-10,3.621547,-6.645662,-24.752791
2018-08-13,2.085181,-8.080687,-24.959286
2018-08-14,0.358713,-10.408472,-26.029508
2018-08-15,-1.403681,-12.580887,-27.630724
2018-08-16,-2.313699,-13.278805,-28.818806
2018-08-17,-2.230297,-13.240006,-29.279384
2018-08-20,-1.708276,-12.688367,-28.968794
2018-08-21,-0.966864,-12.520887,-28.412501
2018-08-22,-0.337971,-13.108642,-28.365752
2018-08-23,0.125864,-13.640955,-28.602541
2018-08-24,0.741883,-13.167614,-28.601266
2018-08-27,1.909774,-12.618784,-28.165473
2018-08-28,2.539622,-11.571546,-28.508570
2018-08-29,2.206909,-10.423449,-28.815587
2018-08-30,1.127704,-10.240805,-29.001584
2018-08-31,0.209144,-10.286460,-28.971912
2018-09-03,-0.216587,-10.187255,-29.619199
2018-09-04,-0.580792,-10.269898,-31.071048
2018-09-05,-1.969591,-10.155888,-33.242983
2018-09-06,-3.541654,-10.226707,-34.848570
2018-09-07,-4.573490,-10.325656,-35.693664
2018-09-10,-5.478182,-10.016727,-35.622945
2018-09-11,-5.685929,-9.183466,-34.785422
2018-09-12,-4.711117,-8.272018,-33.382500
2018-09-13,-2.827451,-7.971402,-31.498209
2018-09-14,-1.739837,-8.100384,-30.887609
2018-09-17,-1.585103,-7.909113,-30.759301
2018-09-18,-1.130281,-7.330979,-29.383089
2018-09-19,-0.666160,-6.421794,-27.486602
2018-09-20,-0.642701,-5.196046,-26.075090
2018-09-21,-1.312551,-3.905728,-24.877282
2018-09-24,-2.381821,-4.006251,-24.974766
2018-09-25,-2.761406,-5.191069,-26.299227
2018-09-26,-2.513740,-6.121065,-27.486159
2018-09-27,-2.283173,-7.134647,-28.540899
2018-09-28,-2.361511,-7.850740,-28.935456
2018-10-01,-2.886179,-8.599874,-28.839629
2018-10-02,-4.196318,-9.308177,-28.463383
2018-10-03,-5.511159,-10.251080,-27.994135
2018-10-04,-6.949641,-12.008963,-27.598487
2018-10-05,-7.843474,-12.518026,-28.295531
2018-10-08,-8.325956,-11.978321,-30.174620
2018-10-09,-8.304609,-11.198917,-31.803458
2018-10-10,-8.915926,-11.117300,-34.184167
2018-10-11,-9.810667,-11.204698,-37.646333
2018-10-12,-9.859585,-11.370849,-40.177847
2018-10-15,-10.257707,-11.422376,-42.321809
2018-10-16,-10.503730,-11.106357,-43.779152
2018-10-17,-10.676376,-10.512788,-44.025115
2018-10-18,-10.429954,-10.469587,-43.616406
2018-10-19,-9.988267,-10.352231,-41.866056
2018-10-22,-10.017149,-10.616504,-39.580333
2018-10-23,-11.177857,-10.974001,-38.202465
2018-10-24,-12.489646,-11.057745,-36.474606
2018-10-25,-13.892659,-11.050984,-34.643009
2018-10-26,-15.299888,-10.802791,-33.676332
2018-10-29,-15.981158,-11.249636,-33.671483
2018-10-30,-16.194447,-12.042747,-33.114095
2018-10-31,-15.141896,-12.035275,-32.079614
2018-11-01,-13.209875,-10.919266,-31.204311
2018-11-02,-11.081096,-9.185938,-30.714136
2018-11-05,-10.350745,-8.774756,-30.611085
2018-11-06,-10.376142,-9.194203,-30.616095
2018-11-07,-10.978478,-10.042412,-30.809165
2018-11-08,-12.195484,-11.337437,-31.391963
2018-11-09,-14.153457,-12.982340,-32.171632
2018-11-12,-15.096955,-13.926529,-31.444649
2018-11-13,-14.908117,-14.072895,-29.620252
2018-11-14,-14.437967,-13.187059,-28.032189
2018-11-15,-13.372309,-11.208513,-26.332635
2018-11-16,-12.542749,-9.303718,-24.956820
2018-11-19,-12.014903,-8.452842,-24.538917
2018-11-20,-11.845989,-8.621589,-24.403872
2018-11-21,-11.512068,-8.508962,-24.297032
2018-11-22,-10.938785,-7.740471,-24.768619
2018-11-23,-9.711626,-6.601709,-25.893620
2018-11-26,-7.989633,-6.154933,-26.418549
2018-11-27,-7.347390,-6.148582,-26.553996
2018-11-28,-7.535233,-6.014184,-26.609255
2018-11-29,-8.110989,-6.573129,-27.230824
2018-11-30,-7.947686,-7.249945,-27.093501
2018-12-03,-7.372939,-8.077047,-26.568577
2018-12-04,-7.207564,-9.377503,-26.294393
2018-12-05,-8.068210,-10.724773,-26.023640
2018-12-06,-9.896928,-11.892828,-26.141804
2018-12-07,-11.469241,-12.793430,-26.426542
2018-12-10,-12.456569,-13.843101,-26.530598
2018-12-11,-12.645342,-14.354747,-26.224402
2018-12-12,-12.158540,-14.668319,-25.662026
2018-12-13,-11.741064,-14.928913,-25.462741
2018-12-14,-12.166887,-15.584320,-26.238229
2018-12-17,-12.943057,-16.920788,-27.054722
2018-12-18,-14.120848,-18.384671,-28.571087
2018-12-19,-15.269847,-18.483381,-30.527647
2018-12-20,-16.636256,-18.392066,-32.891685
2018-12-21,-17.400003,-18.361489,-35.366665
2018-12-24,-17.994784,-18.308898,-37.788001
2018-12-25,-18.427447,-17.976291,-40.628037
2018-12-26,-18.840644,-17.716935,-42.846824
2018-12-27,-19.244682,-17.578146,-43.918241
2018-12-28,-19.310289,-17.837993,-43.902825
2018-12-31,-19.317215,-18.475290,-43.942532
2019-01-01,-20.207962,-19.155894,-44.737551
2019-01-02,-21.806601,-19.900369,-46.287921
2019-01-03,-22.884263,-19.725466,-47.874499
2019-01-04,-22.619779,-18.492770,-47.220867
2019-01-07,-22.062569,-17.702588,-46.072795
2019-01-08,-21.573404,-17.094901,-45.555458
2019-01-09,-21.086334,-16.732092,-45.874350
2019-01-10,-21.231854,-16.676058,-46.879090
2019-01-11,-21.345394,-17.569677,-47.125481
2019-01-14,-21.382697,-18.129133,-46.874546
2019-01-15,-21.054018,-17.970250,-46.371129
2019-01-16,-20.467080,-17.277463,-45.303012
2019-01-17,-19.893987,-16.708670,-44.100494
2019-01-18,-19.401046,-16.624375,-43.278019
2019-01-21,-18.882147,-17.261733,-42.659540
2019-01-22,-18.213262,-17.798814,-42.260078
2019-01-23,-16.323677,-17.781675,-40.993374
2019-01-24,-13.072398,-16.561113,-37.698060
2019-01-25,-10.418197,-14.113411,-33.718583
2019-01-28,-8.792020,-12.605001,-30.617282
2019-01-29,-7.279097,-11.510611,-27.979263
2019-01-30,-6.649383,-11.743647,-27.590745
2019-01-31,-7.149633,-13.064154,-28.315193
2019-02-01,-8.600414,-14.463623,-28.687500
2019-02-04,-9.950413,-14.790904,-28.787427
2019-02-05,-10.524373,-14.268492,-28.781335
2019-02-06,-10.599165,-13.508577,-28.772241
2019-02-07,-10.542490,-13.261304,-28.808949
2019-02-08,-10.700638,-14.003017,-28.899709
2019-02-11,-10.312847,-14.863268,-28.957118
2019-02-12,-10.198678,-15.000251,-28.661937
2019-02-13,-10.040597,-14.440321,-27.587507
2019-02-14,-9.862779,-13.126931,-26.565184
2019-02-15,-9.647018,-11.278750,-26.226421
2019-02-18,-8.845613,-9.759237,-25.288862
2019-02-19,-7.486893,-8.771133,-24.714668
2019-02-20,-5.964732,-8.183423,-24.778127
2019-02-21,-5.463980,-7.952488,-25.339030
2019-02-22,-5.272541,-7.000358,-24.140542
2019-02-25,-6.026822,-6.212787,-21.963839
2019-02-26,-7.473853,-6.353205,-20.554193
2019-02-27,-8.853522,-6.474702,-19.281277
2019-02-28,-9.363947,-7.055739,-18.355414
2019-03-01,-9.035486,-7.554234,-16.924358
2019-03-04,-8.648407,-7.313682,-14.638080
2019-03-05,-8.498202,-6.496196,-12.526104
2019-03-06,-8.716191,-5.841228,-11.441030
2019-03-07,-9.298231,-5.476839,-12.059732
2019-03-08,-9.440467,-5.360365,-13.341020
2019-03-11,-8.178104,-4.502059,-12.117449
2019-03-12,-6.427566,-3.434984,-9.518694
2019-03-13,-5.776902,-3.047331,-7.874754
2019-03-14,-5.205343,-3.520389,-7.786874
2019-03-15,-3.830384,-3.853674,-7.180402
2019-03-18,-2.721130,-4.223549,-6.813809
2019-03-19,-2.335287,-4.350055,-6.310957
2019-03-20,-2.499229,-4.633815,-5.598565
2019-03-21,-2.695061,-5.442221,-4.847826
2019-03-22,-2.556449,-6.161454,-4.713324
2019-03-25,-3.288475,-6.789313,-5.710907
2019-03-26,-4.334779,-7.118476,-6.899343
2019-03-27,-5.351459,-7.695733,-7.423448
2019-03-28,-6.057403,-7.810291,-7.673905
2019-03-29,-5.785141,-6.866247,-5.692806
2019-04-01,-4.634032,-5.999520,-2.567405
2019-04-02,-3.268487,-5.832154,0.310704
2019-04-03,-1.707492,-6.119852,3.014456
2019-04-04,-0.944608,-6.941278,4.559449
2019-04-05,-1.049537,-7.897759,4.928551
2019-04-08,-1.306905,-7.706424,5.200775
2019-04-09,-1.160396,-7.519317,6.081254
2019-04-10,-1.209579,-7.551572,5.597278
2019-04-11,-1.605054,-7.780274,3.978837
2019-04-12,-1.352596,-7.288800,3.379877
2019-04-15,-1.003890,-6.451575,3.953459
2019-04-16,-1.165468,-5.216055,4.792340
2019-04-17,-1.925604,-4.491059,4.795138
2019-04-18,-2.372832,-4.589898,4.316622
2019-04-19,-2.074112,-5.192633,3.658126
2019-04-22,-1.209963,-5.843375,2.135005
2019-04-23,-0.610247,-6.261431,0.792170
2019-04-24,-1.032381,-6.417708,-1.143185
2019-04-25,-2.133918,-6.646419,-3.546883
2019-04-26,-2.968890,-6.768558,-5.054325
2019-04-29,-3.659606,-7.308973,-5.647856
2019-04-30,-4.520218,-8.051151,-5.138645
2019-05-01,-4.904474,-9.105881,-4.633672
2019-05-02,-4.405875,-9.508828,-4.837912
2019-05-03,-4.287972,-9.502561,-6.039861
2019-05-06,-5.136881,-9.749065,-8.569561
2019-05-07,-6.149731,-10.453983,-9.791006
2019-05-08,-7.460872,-11.379887,-10.178288
2019-05-09,-8.349022,-11.927063,-9.578231
2019-05-10,-8.018403,-12.058317,-7.830430
2019-05-13,-7.890463,-12.689686,-6.747707
2019-05-14,-8.080129,-12.587086,-5.955673
2019-05-15,-8.050828,-12.138417,-4.574713
2019-05-16,-7.754420,-11.815868,-3.430308
2019-05-17,-7.893005,-12.007329,-3.411965
2019-05-20,-8.822980,-12.721827,-4.237758
2019-05-21,-9.980550,-14.193453,-5.054441
2019-05-22,-11.383466,-16.129021,-6.529237
2019-05-23,-12.719516,-17.857164,-7.796343
2019-05-24,-13.442478,-19.068525,-7.876604
2019-05-27,-13.624386,-19.734194,-7.111527
2019-05-28,-13.191048,-20.238724,-6.154208
2019-05-29,-13.222887,-20.629894,-6.421590
2019-05-30,-13.377762,-20.980029,-7.129963
2019-05-31,-13.205789,-20.972375,-7.579626
2019-06-03,-12.774188,-20.031533,-8.042580
2019-06-04,-12.278757,-18.813088,-8.211512
2019-06-05,-11.333546,-17.787453,-7.261912
2019-06-06,-9.808946,-16.628203,-5.571206
2019-06-07,-8.501040,-15.779594,-4.601525
2019-06-10,-6.805899,-14.957671,-3.284970
2019-06-11,-5.838947,-14.397602,-1.518737
2019-06-12,-5.567958,-13.998192,0.580244
2019-06-13,-5.340261,-13.837840,2.616052
2019-06-14,-4.966500,-13.513809,4.048575
2019-06-17,-4.722842,-12.486719,4.636296
2019-06-18,-4.130973,-11.246626,4.880507
2019-06-19,-2.467469,-10.182302,6.823867
2019-06-20,-0.553901,-8.694325,8.960188
2019-06-21,0.536946,-7.219923,10.916367
2019-06-24,0.589030,-6.082944,11.930888
2019-06-25,-0.191529,-5.556047,11.530867
2019-06-26,-0.730776,-5.566334,10.202792
2019-06-27,-0.355958,-4.902484,9.576708
2019-06-28,0.241985,-3.964856,10.111322
2019-07-01,0.587681,-4.224177,10.983884
2019-07-02,1.061680,-4.590424,12.065079
2019-07-03,1.487849,-4.451252,13.402542
2019-07-04,1.927530,-4.263748,14.254373
2019-07-05,1.859074,-4.154014,14.159429
2019-07-08,1.103132,-3.927010,12.787404
2019-07-09,0.158790,-4.213630,10.605672
2019-07-10,-0.421244,-4.153149,8.109082
2019-07-11,-0.898929,-4.809440,6.269653
2019-07-12,-1.177475,-5.172900,5.899975
2019-07-15,-1.024217,-5.001802,6.344750
2019-07-16,-0.789035,-4.811087,7.126722
2019-07-17,-0.469204,-4.565183,7.854139
2019-07-18,0.156923,-4.019547,8.716716
2019-07-19,1.282340,-2.535626,11.154709
2019-07-22,2.226105,-2.140497,13.282014
2019-07-23,2.614838,-2.335859,14.437569
2019-07-24,2.248878,-2.361210,14.950252
2019-07-25,1.228946,-2.752317,14.278099
2019-07-26,0.033772,-3.142342,13.480718
2019-07-29,-0.878304,-3.273827,11.948419
2019-07-30,-0.895515,-3.355532,10.585798
2019-07-31,-0.738836,-3.180851,9.542540
2019-08-01,-0.954404,-2.893883,8.856843
2019-08-02,-1.835187,-2.742334,8.110172
2019-08-05,-3.257750,-3.282695,6.940133
2019-08-06,-4.585719,-3.853520,6.060727
2019-08-07,-5.641731,-4.235549,5.402590
2019-08-08,-6.349027,-4.385242,4.894561
2019-08-09,-7.132724,-4.183516,4.819505
2019-08-12,-7.985055,-4.041945,5.130623
2019-08-13,-9.277647,-4.326205,4.502655
2019-08-14,-10.408233,-5.158710,3.238561
2019-08-15,-10.410619,-5.890335,2.761446
2019-08-16,-9.349434,-5.790136,3.377129
2019-08-19,-7.601063,-5.240594,5.072827
2019-08-20,-6.390017,-4.514152,6.033098
2019-08-21,-5.856923,-3.787151,6.327768
2019-08-22,-5.745286,-3.461878,6.154347
2019-08-23,-5.031292,-3.900079,6.579618
2019-08-26,-4.766547,-4.094126,6.992579
2019-08-27,-4.433714,-3.727460,7.158344
2019-08-28,-3.742505,-3.532501,6.882122
2019-08-29,-3.216682,-3.999740,6.269726
2019-08-30,-3.499109,-5.186587,5.807085
2019-09-02,-4.545946,-5.642847,5.918870
2019-09-03,-4.638067,-5.026389,6.630244
2019-09-04,-3.149551,-4.175355,7.845773
2019-09-05,-2.491452,-4.088384,7.638458
2019-09-06,-2.648354,-4.654969,6.456726
2019-09-09,-3.052979,-5.944329,5.645073
2019-09-10,-3.139687,-7.578127,4.769014
2019-09-11,-2.174349,-7.909821,5.267350
2019-09-12,-1.688218,-7.026530,7.298415
2019-09-13,-1.818413,-6.037237,8.482833
2019-09-16,-2.432611,-5.970106,8.721013
2019-09-17,-3.194954,-6.730929,8.293751
2019-09-18,-3.354300,-7.387489,8.160742
2019-09-19,-2.855165,-7.986312,7.949882
2019-09-20,-2.301072,-8.323249,7.489418
2019-09-23,-1.692709,-7.701077,6.961348
2019-09-24,-1.253788,-7.270536,7.374137
2019-09-25,-0.947967,-7.490301,8.897627
2019-09-26,-0.513117,-8.289665,10.117102
2019-09-27,0.255058,-8.591727,11.632561
2019-09-30,1.577986,-9.227684,14.138715
2019-10-01,1.923099,-9.643240,15.773800
2019-10-02,2.216603,-9.586278,17.398909
2019-10-03,2.180583,-9.421034,18.876528
2019-10-04,1.694601,-8.934197,19.571543
2019-10-07,1.137488,-8.405284,20.027893
2019-10-08,0.444775,-8.532526,19.548111
2019-10-09,-0.009855,-8.245332,18.779668
2019-10-10,1.416356,-7.279678,18.827883
2019-10-11,3.657662,-6.633782,18.557509
2019-10-14,5.647310,-6.521956,17.686528
2019-10-15,6.993185,-6.600545,16.699616
2019-10-16,7.729590,-6.195455,16.362751
2019-10-17,7.867477,-4.973430,15.159597
2019-10-18,6.622451,-4.300356,13.675670
2019-10-21,4.617227,-4.990943,12.973153
2019-10-22,2.640944,-5.867139,12.346755
2019-10-23,2.094061,-5.449476,11.805910
2019-10-24,2.103262,-4.703686,11.685713
2019-10-25,2.267803,-4.023118,12.095017
